filename, freshapples, freshbanana, freshoranges, rottenapples, rottenbanana, rottenoranges
rotated_by_60_Screen-Shot-2018-06-08-at-5-11-16-PM_png.rf.6b3f681149c5a154dbd86465b1a5ad44.jpg, 1, 0, 0, 0, 0, 0
rotated_by_60_Screen-Shot-2018-06-13-at-12-16-08-AM_png.rf.6d18e19799b83905beb112c48b5f31b2.jpg, 0, 0, 1, 0, 0, 0
translation_Screen-Shot-2018-06-13-at-12-20-15-AM_png.rf.6d0e1b8e086951489822044ad7700282.jpg, 0, 0, 1, 0, 0, 0
saltandpepper_Screen-Shot-2018-06-12-at-11-18-41-PM_png.rf.6d5db68fbd128e55002c010268562e23.jpg, 0, 0, 0, 0, 0, 1
rotated_by_15_Screen-Shot-2018-06-08-at-5-25-49-PM_png.rf.6ccbb389afe2b8317f8533b339e6bbba.jpg, 1, 0, 0, 0, 0, 0
rotated_by_15_Screen-Shot-2018-06-12-at-8-57-04-PM_png.rf.6dcdeaa08e61057159caac31d484bb89.jpg, 0, 0, 0, 0, 1, 0
vertical_flip_Screen-Shot-2018-06-12-at-9-57-25-PM_png.rf.6ddb06b1c414ee26de25d92230f885e0.jpg, 0, 1, 0, 0, 0, 0
rotated_by_15_Screen-Shot-2018-06-13-at-12-14-18-AM_png.rf.6dbf0ffb314e3a112a522b7baf877f4e.jpg, 0, 0, 1, 0, 0, 0
vertical_flip_Screen-Shot-2018-06-08-at-2-23-40-PM_png.rf.6e689618e6fb7549694d0f35445db76a.jpg, 0, 0, 0, 1, 0, 0
Screen-Shot-2018-06-07-at-3-17-32-PM_png.rf.6db6400ede8ca48d44ea681cf64a1284.jpg, 0, 0, 0, 1, 0, 0
rotated_by_45_Screen-Shot-2018-06-08-at-5-00-50-PM_png.rf.6e0809f2c69b19d4fc95673a8470bc3b.jpg, 1, 0, 0, 0, 0, 0
rotated_by_15_Screen-Shot-2018-06-12-at-9-44-55-PM_png.rf.6ddb09d923cd775c2978e3b6babad345.jpg, 0, 1, 0, 0, 0, 0
translation_Screen-Shot-2018-06-12-at-11-43-36-PM_png.rf.6b0146062a97c6d9336f679166ce5387.jpg, 0, 0, 0, 0, 0, 1
rotated_by_75_Screen-Shot-2018-06-12-at-11-34-13-PM_png.rf.6e6d2b8f0e5bdbf8195707b3d7676ec9.jpg, 0, 0, 0, 0, 0, 1
Screen-Shot-2018-06-12-at-11-51-08-PM_png.rf.6dece6435dc7a31d18bf2d418da01311.jpg, 0, 0, 1, 0, 0, 0
Screen-Shot-2018-06-12-at-11-44-16-PM_png.rf.6e4bd3e8abe63effd2d059d3bbdf4789.jpg, 0, 0, 0, 0, 0, 1
Screen-Shot-2018-06-12-at-9-11-23-PM_png.rf.6df3e21fc90785babae348e5965efc80.jpg, 0, 0, 0, 0, 1, 0
rotated_by_30_Screen-Shot-2018-06-12-at-9-16-34-PM_png.rf.6ee653e9585d77c5f0ba649e5df918dc.jpg, 0, 0, 0, 0, 1, 0
rotated_by_30_Screen-Shot-2018-06-12-at-11-37-13-PM_png.rf.6e80d52b2f3b92df7950b4013435064e.jpg, 0, 0, 0, 0, 0, 1
rotated_by_30_Screen-Shot-2018-06-12-at-11-21-22-PM_png.rf.6f5e55c6eb96d2311958f0713a2aab58.jpg, 0, 0, 0, 0, 0, 1
translation_Screen-Shot-2018-06-08-at-5-29-07-PM_png.rf.6ef7e9f07b8e144dee7f216717e76a10.jpg, 1, 0, 0, 0, 0, 0
rotated_by_45_Screen-Shot-2018-06-08-at-5-21-56-PM_png.rf.6e8b82052133a7078baeefd9da124969.jpg, 1, 0, 0, 0, 0, 0
rotated_by_15_Screen-Shot-2018-06-12-at-9-28-09-PM_png.rf.6e255cc8f010823d1dfa7ae678a2fe5e.jpg, 0, 0, 0, 0, 1, 0
Screen-Shot-2018-06-08-at-5-28-32-PM_png.rf.6f51589b6a9bfbb3c229fb6b0a9575b4.jpg, 1, 0, 0, 0, 0, 0
rotated_by_45_Screen-Shot-2018-06-12-at-11-37-13-PM_png.rf.6ddbcf7e33c5530c4199f85f054b3231.jpg, 0, 0, 0, 0, 0, 1
rotated_by_45_Screen-Shot-2018-06-12-at-10-00-12-PM_png.rf.6fb72655759bb514494f554101f25dc9.jpg, 0, 1, 0, 0, 0, 0
saltandpepper_Screen-Shot-2018-06-12-at-9-57-31-PM_png.rf.6f91748560b9ef16b5c7fa026503571e.jpg, 0, 1, 0, 0, 0, 0
rotated_by_30_Screen-Shot-2018-06-12-at-11-31-17-PM_png.rf.6ee809716d0b9c72940d1e27c5d4d4f9.jpg, 0, 0, 0, 0, 0, 1
rotated_by_60_Screen-Shot-2018-06-12-at-9-48-39-PM_png.rf.6f5cf64334ea4c644a59f5361efee2b6.jpg, 0, 1, 0, 0, 0, 0
rotated_by_30_Screen-Shot-2018-06-12-at-9-59-07-PM_png.rf.6fdec38cf580db29248539011537b32e.jpg, 0, 1, 0, 0, 0, 0
vertical_flip_Screen-Shot-2018-06-12-at-9-40-02-PM_png.rf.6fbe7dd54c293f141d1eedf7b75850a0.jpg, 0, 1, 0, 0, 0, 0
rotated_by_60_Screen-Shot-2018-06-12-at-9-14-43-PM_png.rf.6f964613a7e9cd9c70e681ac16ff7860.jpg, 0, 0, 0, 0, 1, 0
saltandpepper_Screen-Shot-2018-06-13-at-12-06-28-AM_png.rf.6f6c3e4a77c409480548b69f8f854a7c.jpg, 0, 0, 1, 0, 0, 0
rotated_by_45_Screen-Shot-2018-06-08-at-5-13-18-PM_png.rf.6fd322c9caefc3e428b0372280f55c70.jpg, 1, 0, 0, 0, 0, 0
rotated_by_75_Screen-Shot-2018-06-12-at-9-56-28-PM_png.rf.6ff08b50c2c21c2cac1e5e9287d06eb1.jpg, 0, 1, 0, 0, 0, 0
translation_Screen-Shot-2018-06-12-at-11-19-01-PM_png.rf.705fd39e9936670be99098144ed6ec9b.jpg, 0, 0, 0, 0, 0, 1
rotated_by_15_Screen-Shot-2018-06-12-at-9-00-49-PM_png.rf.70203545f46c598d5bd93448693ad4b3.jpg, 0, 0, 0, 0, 1, 0
saltandpepper_Screen-Shot-2018-06-12-at-11-36-31-PM_png.rf.6feea51f2064807d23125a38654eff96.jpg, 0, 0, 0, 0, 0, 1
rotated_by_15_Screen-Shot-2018-06-08-at-2-45-58-PM_png.rf.700dc0b1d3a5ecf10d614f87611c68cb.jpg, 0, 0, 0, 1, 0, 0
translation_Screen-Shot-2018-06-12-at-11-54-44-PM_png.rf.7088ee7d75aadd4add6266275c48a806.jpg, 0, 0, 1, 0, 0, 0
rotated_by_75_Screen-Shot-2018-06-12-at-9-06-21-PM_png.rf.6ffe2f0fa7faf183984bd9c47ed05ee5.jpg, 0, 0, 0, 0, 1, 0
rotated_by_30_Screen-Shot-2018-06-12-at-9-48-54-PM_png.rf.7081efede97da49fc15cdb8aec57bb4d.jpg, 0, 1, 0, 0, 0, 0
Screen-Shot-2018-06-07-at-2-35-38-PM_png.rf.708d287a43a0601f7b3b484af382effc.jpg, 0, 0, 0, 1, 0, 0
rotated_by_30_Screen-Shot-2018-06-12-at-9-18-11-PM_png.rf.702625333d73fa75fb61c845ffe0f9bd.jpg, 0, 0, 0, 0, 1, 0
saltandpepper_Screen-Shot-2018-06-12-at-9-17-19-PM_png.rf.70175387abd45855da865562553f149e.jpg, 0, 0, 0, 0, 1, 0
rotated_by_75_Screen-Shot-2018-06-07-at-2-57-26-PM_png.rf.6eee8dea00bf37045b7823ec18b41095.jpg, 0, 0, 0, 1, 0, 0
vertical_flip_Screen-Shot-2018-06-12-at-8-47-51-PM_png.rf.714ae051ffabe9f4ec3a879f3b2b429b.jpg, 0, 0, 0, 0, 1, 0
rotated_by_45_Screen-Shot-2018-06-08-at-2-45-50-PM_png.rf.70b8334316a40981dfc254d77cf6d343.jpg, 0, 0, 0, 1, 0, 0
b5_jpeg.rf.7091cfc93ef5aba205786236161b9489.jpg, 0, 0, 0, 0, 1, 0
rotated_by_75_Screen-Shot-2018-06-12-at-11-35-55-PM_png.rf.707affffea72b86afb6db27b80e2ed73.jpg, 0, 0, 0, 0, 0, 1
rotated_by_60_Screen-Shot-2018-06-08-at-5-01-15-PM_png.rf.70fb050251d0a4c90db14931fe9c3799.jpg, 1, 0, 0, 0, 0, 0
rotated_by_60_Screen-Shot-2018-06-08-at-2-42-30-PM_png.rf.71481ddb127b44c8d792d68f8ab12b14.jpg, 0, 0, 0, 1, 0, 0
rotated_by_15_Screen-Shot-2018-06-07-at-2-52-30-PM_png.rf.715927109fd275f0c362af0d1f2042d2.jpg, 0, 0, 0, 1, 0, 0
rotated_by_45_Screen-Shot-2018-06-07-at-3-17-32-PM_png.rf.70f0418666d45198fe531ec3728091a9.jpg, 0, 0, 0, 1, 0, 0
rotated_by_30_Screen-Shot-2018-06-12-at-10-05-29-PM_png.rf.7165f9732892c061d585cf39a456c320.jpg, 0, 1, 0, 0, 0, 0
rotated_by_75_Screen-Shot-2018-06-12-at-9-18-50-PM_png.rf.7168a64f77148975bf2827ddc51e26be.jpg, 0, 0, 0, 0, 1, 0
rotated_by_30_Screen-Shot-2018-06-07-at-2-50-31-PM_png.rf.6fbb69eb445e5f4d6761edf516d8fa96.jpg, 0, 0, 0, 1, 0, 0
Screen-Shot-2018-06-08-at-5-15-34-PM_png.rf.718a2ab4a68f05b4a7351378d80b13d2.jpg, 1, 0, 0, 0, 0, 0
rotated_by_30_Screen-Shot-2018-06-12-at-9-47-00-PM_png.rf.71d4543b9f8271c6f78161a2ce4c506d.jpg, 0, 1, 0, 0, 0, 0
translation_Screen-Shot-2018-06-13-at-12-18-07-AM_png.rf.725c978a261a86248dd4b98bc6ff5b06.jpg, 0, 0, 1, 0, 0, 0
rotated_by_15_Screen-Shot-2018-06-13-at-12-19-43-AM_png.rf.719a589506375f6848f1ffbeec5af40d.jpg, 0, 0, 1, 0, 0, 0
rotated_by_75_Screen-Shot-2018-06-13-at-12-08-54-AM_png.rf.7025f004e4fa79ecedf93490a10664a6.jpg, 0, 0, 1, 0, 0, 0
rotated_by_75_Screen-Shot-2018-06-13-at-12-03-55-AM_png.rf.7132678080883fe8287a6a993f7dbe35.jpg, 0, 0, 1, 0, 0, 0
rotated_by_75_Screen-Shot-2018-06-08-at-5-13-18-PM_png.rf.71b267dd52d637b1a3ca1d977e13d12c.jpg, 1, 0, 0, 0, 0, 0
rotated_by_75_Screen-Shot-2018-06-07-at-3-06-11-PM_png.rf.722ac50415ee880020df836a0c31cd1f.jpg, 0, 0, 0, 1, 0, 0
saltandpepper_Screen-Shot-2018-06-08-at-5-23-31-PM_png.rf.71a253902cd1459ca0661c8f219cadbc.jpg, 1, 0, 0, 0, 0, 0
rotated_by_45_Screen-Shot-2018-06-08-at-2-34-37-PM_png.rf.727fd8887d055652454ba7ddafac23ad.jpg, 0, 0, 0, 1, 0, 0
o10_jpeg.rf.72415ef164eec3cca6d53b74aa005260.jpg, 0, 0, 0, 0, 0, 1
Screen-Shot-2018-06-13-at-12-18-27-AM_png.rf.72020101d17a6d2474cee418df416740.jpg, 0, 0, 1, 0, 0, 0
rotated_by_60_Screen-Shot-2018-06-08-at-5-15-28-PM_png.rf.726e0f8f7f82b7470aecf34cf90e6f07.jpg, 1, 0, 0, 0, 0, 0
vertical_flip_Screen-Shot-2018-06-08-at-4-59-49-PM_png.rf.727bfeef8c61967d5b1dafaae42d3968.jpg, 1, 0, 0, 0, 0, 0
saltandpepper_Screen-Shot-2018-06-08-at-5-25-49-PM_png.rf.723c35a7d5e285653d53f8898b788577.jpg, 1, 0, 0, 0, 0, 0
rotated_by_45_Screen-Shot-2018-06-12-at-11-20-40-PM_png.rf.723c87a97dcc1ac77cb96586bc0e1fc7.jpg, 0, 0, 0, 0, 0, 1
rotated_by_30_Screen-Shot-2018-06-12-at-11-59-28-PM_png.rf.729ab4521941cde2f96ae81056d9f064.jpg, 0, 0, 1, 0, 0, 0
rotated_by_15_Screen-Shot-2018-06-12-at-9-45-40-PM_png.rf.71bc71d52d523446f7ecc10f79476a25.jpg, 0, 1, 0, 0, 0, 0
saltandpepper_Screen-Shot-2018-06-07-at-2-53-57-PM_png.rf.7299d67889425c39151103b349142aa6.jpg, 0, 0, 0, 1, 0, 0
rotated_by_60_Screen-Shot-2018-06-07-at-2-39-44-PM_png.rf.72ba14cdc16e47ad5c312e0428b6b6cc.jpg, 0, 0, 0, 1, 0, 0
rotated_by_60_Screen-Shot-2018-06-12-at-11-20-40-PM_png.rf.72cb948820d48df052f35488738ecf49.jpg, 0, 0, 0, 0, 0, 1
rotated_by_45_Screen-Shot-2018-06-12-at-11-33-00-PM_png.rf.72df8517277d74a92d0170628b9954d2.jpg, 0, 0, 0, 0, 0, 1
rotated_by_45_Screen-Shot-2018-06-08-at-5-28-59-PM_png.rf.72279608dea7d6a8eae88659501994d6.jpg, 1, 0, 0, 0, 0, 0
Screen-Shot-2018-06-12-at-9-19-17-PM_png.rf.72fc10776c3c132401f4cb7b514e85eb.jpg, 0, 0, 0, 0, 1, 0
saltandpepper_Screen-Shot-2018-06-07-at-3-04-04-PM_png.rf.72b9fbe6ccfb1f4cf8b16a3b9c0295dd.jpg, 0, 0, 0, 1, 0, 0
Screen-Shot-2018-06-07-at-2-59-23-PM_png.rf.7330d9b5bfa6083219de93fd7b9f1de6.jpg, 0, 0, 0, 1, 0, 0
saltandpepper_Screen-Shot-2018-06-07-at-2-58-47-PM_png.rf.72e0312aa2f0871e8a01d8627e9fe010.jpg, 0, 0, 0, 1, 0, 0
rotated_by_60_Screen-Shot-2018-06-13-at-12-09-49-AM_png.rf.73252ceb4343538939af7889a1bdc1de.jpg, 0, 0, 1, 0, 0, 0
rotated_by_15_Screen-Shot-2018-06-08-at-5-21-35-PM_png.rf.72fdd929dcf4bb12ea6b7f60863c3d08.jpg, 1, 0, 0, 0, 0, 0
saltandpepper_Screen-Shot-2018-06-08-at-5-24-19-PM_png.rf.716385c84bbb3b061b368d1cc215d868.jpg, 1, 0, 0, 0, 0, 0
Screen-Shot-2018-06-12-at-11-24-29-PM_png.rf.739c6898faa93f8c18eaff75b7a6551d.jpg, 0, 0, 0, 0, 0, 1
rotated_by_45_Screen-Shot-2018-06-12-at-9-42-03-PM_png.rf.7332b23e0cc7853ef58eda7d90ee3704.jpg, 0, 1, 0, 0, 0, 0
rotated_by_15_Screen-Shot-2018-06-13-at-12-00-17-AM_png.rf.731dbe78db6614dddbe10ff0154efda8.jpg, 0, 0, 1, 0, 0, 0
rotated_by_30_Screen-Shot-2018-06-12-at-8-54-48-PM_png.rf.738a8e55e61660d96757c3a793563705.jpg, 0, 0, 0, 0, 1, 0
rotated_by_60_Screen-Shot-2018-06-12-at-11-54-35-PM_png.rf.737fc4b92cc4ca61de1c3b02d5426e50.jpg, 0, 0, 1, 0, 0, 0
rotated_by_15_Screen-Shot-2018-06-12-at-9-45-02-PM_png.rf.73aec75df3b382e6b5f6232cc5f7dcd0.jpg, 0, 1, 0, 0, 0, 0
Screen-Shot-2018-06-07-at-3-03-31-PM_png.rf.7380612ba3a01a30ada398700ac3844d.jpg, 0, 0, 0, 1, 0, 0
rotated_by_15_Screen-Shot-2018-06-12-at-9-51-24-PM_png.rf.73e0dec265075c3a7f59be3f43bd335e.jpg, 0, 1, 0, 0, 0, 0
translation_Screen-Shot-2018-06-12-at-11-56-20-PM_png.rf.73bcb2c3487685baf0eaa7af995f7606.jpg, 0, 0, 1, 0, 0, 0
rotated_by_30_Screen-Shot-2018-06-08-at-5-04-42-PM_png.rf.740b4bd6a66b99c820280df902b5e13f.jpg, 1, 0, 0, 0, 0, 0
translation_Screen-Shot-2018-06-12-at-11-52-16-PM_png.rf.73c5a4feca6ebe8ed31ba7529b4c01af.jpg, 0, 0, 1, 0, 0, 0
Screen-Shot-2018-06-12-at-9-13-04-PM_png.rf.73d6da93149c22e0c5873fa7e0ce4048.jpg, 0, 0, 0, 0, 1, 0
translation_Screen-Shot-2018-06-12-at-11-25-25-PM_png.rf.730524c1cbf65d1c3ba3c7a7d503b3fc.jpg, 0, 0, 0, 0, 0, 1
saltandpepper_Screen-Shot-2018-06-08-at-5-23-07-PM_png.rf.73f8c3eaf6953f9aea5fc7a57f2396a9.jpg, 1, 0, 0, 0, 0, 0
vertical_flip_Screen-Shot-2018-06-13-at-12-16-54-AM_png.rf.73bb0f4839251de9c7ed9f49d109af01.jpg, 0, 0, 1, 0, 0, 0
rotated_by_15_Screen-Shot-2018-06-12-at-11-32-21-PM_png.rf.7418d5886b07adee0aed3288f315c3ef.jpg, 0, 0, 0, 0, 0, 1
rotated_by_30_Screen-Shot-2018-06-12-at-10-05-20-PM_png.rf.73f3730ec644df06ba56387a29527734.jpg, 0, 1, 0, 0, 0, 0
Screen-Shot-2018-06-12-at-9-46-55-PM_png.rf.73b3fb5cab3e89a8e5441cd96bdb16f6.jpg, 0, 1, 0, 0, 0, 0
rotated_by_75_Screen-Shot-2018-06-07-at-2-25-26-PM_png.rf.740d3623b020d418c8c6dcbaeae56a4f.jpg, 0, 0, 0, 1, 0, 0
rotated_by_45_Screen-Shot-2018-06-12-at-9-57-42-PM_png.rf.742102718167508e097aa3b8305aaa54.jpg, 0, 1, 0, 0, 0, 0
vertical_flip_Screen-Shot-2018-06-07-at-2-46-52-PM_png.rf.73557c6c6530e449970998bf158869eb.jpg, 0, 0, 0, 1, 0, 0
translation_Screen-Shot-2018-06-08-at-5-24-19-PM_png.rf.741e012a173b1a42f7f3e4a72dc0269a.jpg, 1, 0, 0, 0, 0, 0
rotated_by_75_Screen-Shot-2018-06-12-at-11-42-10-PM_png.rf.74115b5afab6cc13e5c3a0e4bcce2202.jpg, 0, 0, 0, 0, 0, 1
vertical_flip_Screen-Shot-2018-06-13-at-12-05-33-AM_png.rf.744e1777eceaab97ef205d8eb208e203.jpg, 0, 0, 1, 0, 0, 0
rotated_by_75_Screen-Shot-2018-06-13-at-12-03-44-AM_png.rf.747a6e587d97722cb0447ed83cedb99e.jpg, 0, 0, 1, 0, 0, 0
rotated_by_30_Screen-Shot-2018-06-12-at-9-20-56-PM_png.rf.7463b50c68dff0a7d18f9ccf66775032.jpg, 0, 0, 0, 0, 1, 0
rotated_by_45_Screen-Shot-2018-06-12-at-9-39-22-PM_png.rf.747cb051c105b19064679349018424f1.jpg, 0, 1, 0, 0, 0, 0
saltandpepper_Screen-Shot-2018-06-12-at-11-25-33-PM_png.rf.7498fd261ca5f828e4325c95b39d9850.jpg, 0, 0, 0, 0, 0, 1
rotated_by_60_Screen-Shot-2018-06-08-at-2-43-54-PM_png.rf.74669abfb5b2ee4f39c138be38cef5e8.jpg, 0, 0, 0, 1, 0, 0
Screen-Shot-2018-06-12-at-11-27-38-PM_png.rf.744cc07cebd4e65bce83062b3a714b30.jpg, 0, 0, 0, 0, 0, 1
rotated_by_30_Screen-Shot-2018-06-12-at-9-40-56-PM_png.rf.74d9e15e15e8f80f7f19f2f6c47291cf.jpg, 0, 1, 0, 0, 0, 0
Screen-Shot-2018-06-12-at-9-43-48-PM_png.rf.7484ffd2bfe1980821ed70fa6eaa6997.jpg, 0, 1, 0, 0, 0, 0
translation_Screen-Shot-2018-06-12-at-11-52-21-PM_png.rf.74e9f9a7c7f6070ec9a240291083164c.jpg, 0, 0, 1, 0, 0, 0
Screen-Shot-2018-06-07-at-2-55-27-PM_png.rf.74acaf47de765959dfe065b0c086d36d.jpg, 0, 0, 0, 1, 0, 0
vertical_flip_Screen-Shot-2018-06-08-at-5-00-35-PM_png.rf.7490ce98c952485a3e566e4810fc3b82.jpg, 1, 0, 0, 0, 0, 0
rotated_by_45_Screen-Shot-2018-06-12-at-11-19-37-PM_png.rf.747d8fe164b2afb5b7d2f55cba19f7c3.jpg, 0, 0, 0, 0, 0, 1
translation_Screen-Shot-2018-06-08-at-2-50-22-PM_png.rf.74d313a1b48df34f4d26f32e68f7e42b.jpg, 0, 0, 0, 1, 0, 0
rotated_by_15_Screen-Shot-2018-06-13-at-12-07-05-AM_png.rf.75246d1a921f27fe89cb16a483a4916d.jpg, 0, 0, 1, 0, 0, 0
translation_Screen-Shot-2018-06-12-at-9-41-43-PM_png.rf.752cc79865ff359e7981c59416960217.jpg, 0, 1, 0, 0, 0, 0
rotated_by_45_Screen-Shot-2018-06-12-at-9-00-22-PM_png.rf.74fba13ef37ec02289e53b5807bc7651.jpg, 0, 0, 0, 0, 1, 0
vertical_flip_Screen-Shot-2018-06-07-at-2-56-16-PM_png.rf.74eee4c4335fa8cf7e3e1c0bb0419365.jpg, 0, 0, 0, 1, 0, 0
saltandpepper_Screen-Shot-2018-06-12-at-11-59-48-PM_png.rf.74eb15298c24fc04aa118ef6079d7307.jpg, 0, 0, 1, 0, 0, 0
rotated_by_60_Screen-Shot-2018-06-12-at-9-43-48-PM_png.rf.744af8adfe928334749fade1c679454d.jpg, 0, 1, 0, 0, 0, 0
saltandpepper_Screen-Shot-2018-06-12-at-8-49-04-PM_png.rf.74affb49fbe5d1527c1125d86bca159c.jpg, 0, 0, 0, 0, 1, 0
rotated_by_30_Screen-Shot-2018-06-13-at-12-10-16-AM_png.rf.74e12cd84a2913fb594c17b06412f780.jpg, 0, 0, 1, 0, 0, 0
rotated_by_75_Screen-Shot-2018-06-12-at-11-51-08-PM_png.rf.75114e542a6a65f72360a27a0dc343d2.jpg, 0, 0, 1, 0, 0, 0
Screen-Shot-2018-06-12-at-8-59-44-PM_png.rf.7551c0a24afbf6895967b70f1e6c6808.jpg, 0, 0, 0, 0, 1, 0
rotated_by_15_Screen-Shot-2018-06-08-at-2-36-31-PM_png.rf.749ea758e694a74240c42cad28c7d083.jpg, 0, 0, 0, 1, 0, 0
translation_Screen-Shot-2018-06-12-at-11-45-12-PM_png.rf.751d2d8955c372cbf1e68a20f23fb868.jpg, 0, 0, 0, 0, 0, 1
rotated_by_15_Screen-Shot-2018-06-13-at-12-01-36-AM_png.rf.7546c92a54f736c95ce3469b0c750c02.jpg, 0, 0, 1, 0, 0, 0
b1_jpeg.rf.75515b81f6f797c62f0e8ff70e962e16.jpg, 0, 1, 0, 0, 0, 0
rotated_by_30_Screen-Shot-2018-06-12-at-9-44-19-PM_png.rf.755de8cdd990bc2277acacaf1f0fa82e.jpg, 0, 1, 0, 0, 0, 0
translation_Screen-Shot-2018-06-12-at-9-47-46-PM_png.rf.0007ea3cc32ebd88fdd626115b625adb.jpg, 0, 1, 0, 0, 0, 0
rotated_by_45_Screen-Shot-2018-06-08-at-5-19-58-PM_png.rf.000168e40f448eb0256462a5ca36db01.jpg, 1, 0, 0, 0, 0, 0
rotated_by_45_Screen-Shot-2018-06-08-at-5-26-58-PM_png.rf.002af015c21101c4338baed5ebcc0075.jpg, 1, 0, 0, 0, 0, 0
rotated_by_60_Screen-Shot-2018-06-08-at-5-26-36-PM_png.rf.00fcd0d21c2b79afc707728a1ed33d8d.jpg, 1, 0, 0, 0, 0, 0
rotated_by_15_Screen-Shot-2018-06-12-at-9-46-07-PM_png.rf.01090012bc721c79380c321b1567ffe5.jpg, 0, 1, 0, 0, 0, 0
translation_Screen-Shot-2018-06-08-at-2-53-14-PM_png.rf.015ccf13ffc02117644c0bf59ed68257.jpg, 0, 0, 0, 1, 0, 0
vertical_flip_Screen-Shot-2018-06-12-at-9-03-21-PM_png.rf.002ddf1d824c68fba8bc043c27e1443d.jpg, 0, 0, 0, 0, 1, 0
saltandpepper_Screen-Shot-2018-06-08-at-2-34-47-PM_png.rf.002cb8b1f8235fa09b120fe6720a46da.jpg, 0, 0, 0, 1, 0, 0
rotated_by_15_Screen-Shot-2018-06-12-at-11-58-56-PM_png.rf.0106983e006fb87a511666b54e5b1942.jpg, 0, 0, 1, 0, 0, 0
rotated_by_15_Screen-Shot-2018-06-08-at-5-25-37-PM_png.rf.005c67663c742098940817867a56340a.jpg, 1, 0, 0, 0, 0, 0
rotated_by_45_Screen-Shot-2018-06-07-at-2-52-44-PM_png.rf.0078abd004f05ef6187417098a5efa1a.jpg, 0, 0, 0, 1, 0, 0
saltandpepper_Screen-Shot-2018-06-12-at-8-52-37-PM_png.rf.007ca9016b6abe3a7f97b4396a3661a9.jpg, 0, 0, 0, 0, 1, 0
Screen-Shot-2018-06-12-at-9-13-16-PM_png.rf.01557494eece954d9f0d7cc8ddf877fc.jpg, 0, 0, 0, 0, 1, 0
rotated_by_30_Screen-Shot-2018-06-13-at-12-10-53-AM_png.rf.00c2e7061cbdbf8f5107e83c714a913f.jpg, 0, 0, 1, 0, 0, 0
rotated_by_30_Screen-Shot-2018-06-12-at-11-32-17-PM_png.rf.0095e00a94f8fb7572d7b74fbbae5301.jpg, 0, 0, 0, 0, 0, 1
vertical_flip_Screen-Shot-2018-06-12-at-9-03-06-PM_png.rf.008f03c3cf3a5169c310827831ff0f25.jpg, 0, 0, 0, 0, 1, 0
vertical_flip_Screen-Shot-2018-06-08-at-5-26-36-PM_png.rf.00b4916cb13d13698be216f2fe2c3533.jpg, 1, 0, 0, 0, 0, 0
rotated_by_45_Screen-Shot-2018-06-12-at-9-40-49-PM_png.rf.00b1584bb80a3c05c5ebde7aecea4eb7.jpg, 0, 1, 0, 0, 0, 0
rotated_by_15_Screen-Shot-2018-06-12-at-11-19-47-PM_png.rf.00a1dbf972942fcfbd8bb9a47dc0ba62.jpg, 0, 0, 0, 0, 0, 1
rotated_by_60_Screen-Shot-2018-06-12-at-11-59-38-PM_png.rf.00a122e205a36e9995304ae15edeadac.jpg, 0, 0, 1, 0, 0, 0
vertical_flip_Screen-Shot-2018-06-12-at-9-22-13-PM_png.rf.01722fea020657000ee03924bb3893c3.jpg, 0, 0, 0, 0, 1, 0
Screen-Shot-2018-06-12-at-11-25-33-PM_png.rf.0184f82237ddb318c4d108bb7cf1cb92.jpg, 0, 0, 0, 0, 0, 1
vertical_flip_Screen-Shot-2018-06-12-at-9-01-51-PM_png.rf.0182bded6dc87a650bd316b1e883020d.jpg, 0, 0, 0, 0, 1, 0
rotated_by_60_Screen-Shot-2018-06-12-at-11-22-58-PM_png.rf.01730b0f68b562cd56da2c5002fd6e20.jpg, 0, 0, 0, 0, 0, 1
rotated_by_30_Screen-Shot-2018-06-12-at-11-58-24-PM_png.rf.019fe45fd8bda2709d298b0ccf799db3.jpg, 0, 0, 1, 0, 0, 0
rotated_by_30_Screen-Shot-2018-06-12-at-11-50-54-PM_png.rf.01c3a305594977612b7ed04323d9859a.jpg, 0, 0, 1, 0, 0, 0
Screen-Shot-2018-06-12-at-9-03-12-PM_png.rf.01c117ccf8756ef012733e4f8b5a1221.jpg, 0, 0, 0, 0, 1, 0
rotated_by_60_Screen-Shot-2018-06-08-at-5-33-11-PM_png.rf.01b7cff2ad18ef190f93e14b77797da6.jpg, 1, 0, 0, 0, 0, 0
Screen-Shot-2018-06-12-at-9-50-16-PM_png.rf.01ceb9bc0e02ca2e12932e0f67879ff0.jpg, 0, 1, 0, 0, 0, 0
rotated_by_45_Screen-Shot-2018-06-12-at-11-29-26-PM_png.rf.01b58d597119171563732e81fcee1ade.jpg, 0, 0, 0, 0, 0, 1
rotated_by_60_Screen-Shot-2018-06-12-at-11-21-10-PM_png.rf.022397ebdc743be8b1302a3d91c179dd.jpg, 0, 0, 0, 0, 0, 1
translation_Screen-Shot-2018-06-12-at-11-57-52-PM_png.rf.020458dab1a41522b83b76dca48fd118.jpg, 0, 0, 1, 0, 0, 0
translation_Screen-Shot-2018-06-12-at-11-36-31-PM_png.rf.01be01993cefb682d77fabbfea475c33.jpg, 0, 0, 0, 0, 0, 1
vertical_flip_Screen-Shot-2018-06-07-at-3-03-31-PM_png.rf.01f67f73943feaa8b768a73080b12a54.jpg, 0, 0, 0, 1, 0, 0
